Date,Open,High,Low,Close,Adj Close,Volume,FedRate,CPI,Confirmed,Deaths,Active,Ticker
2020-01-01,13.730961799621582,13.873946189880371,13.65494155883789,13.689083099365234,13.689083099365234,172980718,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-02,13.698125839233398,13.715547561645508,12.989974021911621,13.027010917663574,13.027010917663574,156376427,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-03,13.03532886505127,13.76370906829834,13.012638092041016,13.660451889038086,13.660451889038086,173683857,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-04,13.667442321777344,13.921914100646973,13.56000804901123,13.891511917114258,13.891511917114258,182230374,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-05,13.88833999633789,14.41080093383789,13.886547088623047,14.111019134521484,14.111019134521484,202552703,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-06,14.11124038696289,15.003564834594727,14.11124038696289,14.957807540893555,14.957807540893555,224800409,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-07,14.966209411621094,15.135274887084961,14.568403244018555,15.009249687194824,15.009249687194824,191948560,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-08,15.022263526916504,15.242218971252441,14.33795166015625,14.602933883666992,14.602933883666992,183632222,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-09,14.589201927185059,14.611088752746582,14.305362701416016,14.498313903808594,14.498313903808594,169699829,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-10,14.478408813476562,15.027688980102539,14.182085037231445,15.025826454162598,15.025826454162598,200173072,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-11,15.020984649658203,15.250237464904785,14.779474258422852,14.946328163146973,14.946328163146973,201663503,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-12,14.94620132446289,15.472108840942383,14.869891166687012,15.322083473205566,15.322083473205566,231150158,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-13,15.322260856628418,15.355386734008789,14.991215705871582,15.227272033691406,15.227272033691406,211785744,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-14,15.215287208557129,16.790660858154297,15.194400787353516,16.626121520996094,16.626121520996094,299316969,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-15,16.603866577148438,18.096269607543945,16.39442253112793,17.65481185913086,17.65481185913086,380806616,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-16,17.64640235900879,17.66079330444336,16.439847946166992,17.076946258544922,17.076946258544922,260423404,1.54,258.906,1.0,1.0,0.0,BNB-USD
2020-01-17,17.1127986907959,18.361831665039062,17.088930130004883,18.13519859313965,18.13519859313965,347229168,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-18,18.12964630126953,18.31447982788086,17.555156707763672,17.82391929626465,17.82391929626465,257317647,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-19,17.830989837646484,18.437755584716797,16.84107208251953,17.369253158569336,17.369253158569336,266285621,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-20,17.39252471923828,17.55373764038086,16.864423751831055,17.325275421142578,17.325275421142578,245125919,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-21,17.32768440246582,18.146684646606445,17.16921615600586,18.127666473388672,18.127666473388672,295922233,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-22,18.124231338500977,18.35371208190918,17.598785400390625,17.79836082458496,17.79836082458496,237634401,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-23,17.81135368347168,17.817012786865234,16.7874755859375,17.021404266357422,17.021404266357422,221009513,1.55,258.906,1.0,1.0,0.0,BNB-USD
2020-01-24,17.031307220458984,17.395034790039062,16.48969841003418,17.047409057617188,17.047409057617188,213341615,1.55,258.906,2.0,1.0,1.0,BNB-USD
2020-01-25,17.04941177368164,17.109012603759766,16.603246688842773,16.976106643676758,16.976106643676758,208315919,1.55,258.906,2.0,1.0,1.0,BNB-USD
2020-01-26,16.973331451416016,17.494525909423828,16.873783111572266,17.43863296508789,17.43863296508789,248646036,1.55,258.906,5.0,1.0,4.0,BNB-USD
2020-01-27,17.443195343017578,17.89511489868164,17.279787063598633,17.691341400146484,17.691341400146484,227584506,1.55,258.906,5.0,1.0,4.0,BNB-USD
2020-01-28,17.683528900146484,18.115135192871094,17.499954223632812,18.115135192871094,18.115135192871094,257579475,1.55,258.906,5.0,1.0,4.0,BNB-USD
2020-01-29,18.06624412536621,18.433631896972656,17.883756637573242,17.912776947021484,17.912776947021484,221674739,1.55,258.906,6.0,1.0,5.0,BNB-USD
2020-01-30,17.92017936706543,18.703235626220703,17.730592727661133,18.590408325195312,18.590408325195312,264686498,1.6,258.906,6.0,1.0,5.0,BNB-USD
2020-01-31,18.590301513671875,18.840961456298828,17.854555130004883,18.210979461669922,18.210979461669922,245035922,1.59,258.906,8.0,1.0,7.0,BNB-USD
2020-02-01,18.202802658081055,18.570148468017578,18.067001342773438,18.218320846557617,18.218320846557617,238461925,1.59,259.246,8.0,1.0,7.0,BNB-USD
2020-02-02,18.20256233215332,18.769256591796875,17.89708709716797,18.448184967041016,18.448184967041016,256209045,1.59,259.246,8.0,1.0,7.0,BNB-USD
2020-02-03,18.450679779052734,18.787670135498047,18.2275447845459,18.46275520324707,18.46275520324707,227749150,1.59,259.246,11.0,1.0,10.0,BNB-USD
2020-02-04,18.46612548828125,18.595590591430664,17.904842376708984,18.177366256713867,18.177366256713867,213533737,1.59,259.246,11.0,1.0,10.0,BNB-USD
2020-02-05,18.19530487060547,19.407155990600586,18.170576095581055,19.215049743652344,19.215049743652344,301486499,1.59,259.246,11.0,1.0,10.0,BNB-USD
2020-02-06,19.22905731201172,20.79269027709961,19.077112197875977,20.59526252746582,20.59526252746582,394704716,1.59,259.246,12.0,1.0,11.0,BNB-USD
2020-02-07,20.583084106445312,22.479801177978516,20.4676513671875,22.062257766723633,22.062257766723633,485529457,1.58,259.246,12.0,1.0,11.0,BNB-USD
2020-02-08,22.057981491088867,22.165306091308594,20.977909088134766,21.782419204711914,21.782419204711914,376067881,1.58,259.246,12.0,1.0,11.0,BNB-USD
2020-02-09,21.757261276245117,24.308561325073242,21.74898910522461,24.308561325073242,24.308561325073242,523664695,1.58,259.246,12.0,1.0,11.0,BNB-USD
2020-02-10,24.342674255371094,25.813199996948242,23.5484561920166,25.21831512451172,25.21831512451172,730144278,1.58,259.246,12.0,1.0,11.0,BNB-USD
2020-02-11,25.261606216430664,25.702720642089844,24.195768356323242,25.63740348815918,25.63740348815918,567226060,1.58,259.246,13.0,1.0,12.0,BNB-USD
2020-02-12,25.657011032104492,26.880550384521484,25.419260025024414,26.46676254272461,26.46676254272461,492328618,1.58,259.246,13.0,1.0,12.0,BNB-USD
2020-02-13,26.463499069213867,27.117456436157227,24.75518226623535,25.440099716186523,25.440099716186523,463998187,1.58,259.246,14.0,1.0,13.0,BNB-USD
2020-02-14,25.4344482421875,26.47002410888672,25.154996871948242,26.296958923339844,26.296958923339844,471534694,1.58,259.246,14.0,1.0,13.0,BNB-USD
2020-02-15,26.300472259521484,26.438310623168945,23.706329345703125,24.14965057373047,24.14965057373047,454859713,1.58,259.246,14.0,1.0,13.0,BNB-USD
2020-02-16,24.228050231933594,25.212297439575195,22.117130279541016,23.466388702392578,23.466388702392578,471225913,1.58,259.246,14.0,1.0,13.0,BNB-USD
2020-02-17,23.42188835144043,23.55137825012207,21.69038963317871,23.55137825012207,23.55137825012207,418783808,1.58,259.246,15.0,1.0,14.0,BNB-USD
2020-02-18,23.521591186523438,24.298688888549805,22.898273468017578,24.058177947998047,24.058177947998047,392689678,1.59,259.246,16.0,1.0,15.0,BNB-USD
2020-02-19,24.074766159057617,24.33191680908203,22.215129852294922,22.333511352539062,22.333511352539062,298250332,1.59,259.246,16.0,1.0,15.0,BNB-USD
2020-02-20,22.350000381469727,22.665361404418945,21.3206844329834,22.22914695739746,22.22914695739746,358656850,1.59,259.246,16.0,1.0,15.0,BNB-USD
2020-02-21,22.193645477294922,22.755096435546875,21.87401008605957,22.184877395629883,22.184877395629883,396181352,1.58,259.246,16.0,1.0,15.0,BNB-USD
2020-02-22,22.192750930786133,22.318687438964844,21.673791885375977,21.968481063842773,21.968481063842773,328794302,1.58,259.246,16.0,1.0,15.0,BNB-USD
2020-02-23,21.977989196777344,22.96941566467285,21.977989196777344,22.82887077331543,22.82887077331543,439036993,1.58,259.246,16.0,1.0,15.0,BNB-USD
2020-02-24,22.824918746948242,23.2454833984375,21.607086181640625,22.044126510620117,22.044126510620117,357640680,1.58,259.246,17.0,1.0,16.0,BNB-USD
2020-02-25,22.144561767578125,22.144561767578125,20.20130729675293,20.342470169067383,20.342470169067383,356163893,1.58,259.246,18.0,1.0,17.0,BNB-USD
2020-02-26,20.359813690185547,20.519813537597656,18.137678146362305,18.799131393432617,18.799131393432617,443909390,1.58,259.246,19.0,1.0,18.0,BNB-USD
2020-02-27,18.788362503051758,19.615055084228516,17.82415771484375,19.122568130493164,19.122568130493164,406092296,1.58,259.246,19.0,1.0,18.0,BNB-USD
2020-02-28,19.072938919067383,19.719518661499023,18.09515953063965,18.85483741760254,18.85483741760254,461435237,1.58,259.246,19.0,1.0,18.0,BNB-USD
2020-02-29,18.947647094726562,20.182828903198242,18.875795364379883,19.584091186523438,19.584091186523438,584219366,1.58,259.246,26.0,2.0,24.0,BNB-USD
2020-03-01,19.574615478515625,20.054515838623047,18.503835678100586,18.963232040405273,18.963232040405273,380913102,1.58,258.15,39.0,2.0,37.0,BNB-USD
2020-03-02,19.037860870361328,20.05397605895996,18.781808853149414,19.814064025878906,19.814064025878906,428747453,1.59,258.15,57.0,7.0,50.0,BNB-USD
2020-03-03,19.787628173828125,20.359586715698242,19.34406089782715,19.637189865112305,19.637189865112305,355662760,1.59,258.15,79.0,8.0,71.0,BNB-USD
2020-03-04,19.66348648071289,20.22895622253418,19.59246063232422,19.95918846130371,19.95918846130371,363898093,1.09,258.15,113.0,12.0,101.0,BNB-USD
2020-03-05,19.96246910095215,21.467180252075195,19.955732345581055,20.802030563354492,20.802030563354492,424802925,1.09,258.15,184.0,13.0,171.0,BNB-USD
2020-03-06,20.8270263671875,21.701671600341797,20.783857345581055,21.288389205932617,21.288389205932617,449180749,1.09,258.15,247.0,15.0,232.0,BNB-USD
2020-03-07,21.282133102416992,21.42745018005371,19.853567123413086,20.179567337036133,20.179567337036133,337204407,1.09,258.15,417.0,18.0,399.0,BNB-USD
2020-03-08,20.212060928344727,20.286340713500977,16.955930709838867,16.97406578063965,16.97406578063965,365362955,1.09,258.15,538.0,22.0,516.0,BNB-USD
2020-03-09,16.978221893310547,17.457929611206055,15.717181205749512,16.570743560791016,16.570743560791016,417649798,1.09,258.15,630.0,24.0,606.0,BNB-USD
2020-03-10,16.58148193359375,17.44171714782715,16.438751220703125,16.875654220581055,16.875654220581055,360300206,1.09,258.15,797.0,29.0,768.0,BNB-USD
2020-03-11,16.88408851623535,17.099088668823242,15.569993019104004,16.52483367919922,16.52483367919922,288383091,1.09,258.15,1156.0,34.0,1122.0,BNB-USD
2020-03-12,16.526304244995117,16.558284759521484,9.519583702087402,9.600166320800781,9.600166320800781,444641540,1.1,258.15,1596.0,45.0,1551.0,BNB-USD
2020-03-13,9.520919799804688,11.349137306213379,6.963390827178955,10.833057403564453,10.833057403564453,681143272,1.1,258.15,2222.0,52.0,2170.0,BNB-USD
2020-03-14,10.835002899169922,11.286775588989258,9.96674919128418,10.140448570251465,10.140448570251465,301943026,1.1,258.15,2952.0,61.0,2891.0,BNB-USD
2020-03-15,10.132662773132324,11.174386024475098,10.017005920410156,10.436017990112305,10.436017990112305,336142093,1.1,258.15,3234.0,72.0,3162.0,BNB-USD
2020-03-16,10.42586898803711,10.42586898803711,8.6766996383667,9.3860502243042,9.3860502243042,314940366,0.25,258.15,4667.0,97.0,4570.0,BNB-USD
2020-03-17,9.3654203414917,10.447900772094727,9.3654203414917,10.07717514038086,10.07717514038086,288591005,0.25,258.15,6450.0,133.0,6317.0,BNB-USD
